Step	t	Current temperature	KineticEnergy	Potential Energy	Internal Energy	Pressure	Density	RgH	RgP	RgAll	Bond length Average
1056000	105.600000	0.098685	8.141531	-150.286390	-142.144859	0.000004	0.000040	1.742304	1.906731	1.850700	1.000000
1057000	105.700000	0.101973	8.412771	-150.387515	-141.974744	0.000004	0.000040	1.753564	1.915595	1.860147	1.000000
1059000	105.900000	0.101573	8.379782	-152.145910	-143.766127	0.000004	0.000040	1.746484	1.922883	1.860686	1.000000
1060000	106.000000	0.101631	8.384553	-151.104847	-142.720294	0.000004	0.000040	1.726239	1.919041	1.850370	1.000000
1063000	106.300000	0.098679	8.141025	-152.995697	-144.854672	0.000004	0.000040	1.717936	1.906057	1.839817	1.000000
1064000	106.400000	0.099797	8.233258	-151.455354	-143.222097	0.000004	0.000040	1.720848	1.905482	1.840961	1.000000
1066000	106.600000	0.099074	8.173617	-151.296878	-143.123260	0.000004	0.000040	1.701063	1.914960	1.839164	1.000000
1067000	106.700000	0.100901	8.324322	-150.865442	-142.541121	0.000004	0.000040	1.689403	1.917953	1.836638	1.000000
1069000	106.900000	0.096176	7.934538	-147.874219	-139.939681	0.000004	0.000040	1.686433	1.922516	1.838955	1.000000
1072000	107.200000	0.102615	8.465756	-153.289256	-144.823499	0.000004	0.000040	1.714678	1.926509	1.851548	1.000000
1074000	107.400000	0.100733	8.310475	-154.276187	-145.965713	0.000004	0.000040	1.696295	1.903732	1.830222	1.000000
1075000	107.500000	0.099066	8.172961	-153.719743	-145.546783	0.000004	0.000040	1.698377	1.895517	1.825533	1.000000
1080000	108.000000	0.101084	8.339421	-149.464480	-141.125059	0.000004	0.000040	1.706442	1.920314	1.845438	1.000000
1082000	108.200000	0.100036	8.252995	-150.851064	-142.598069	0.000004	0.000040	1.709245	1.919988	1.846604	1.000000
1084000	108.400000	0.103884	8.570408	-151.629404	-143.058996	0.000004	0.000040	1.706280	1.919582	1.845373	1.000000
1088000	108.800000	0.097970	8.082532	-152.488395	-144.405863	0.000004	0.000040	1.703886	1.921159	1.845888	1.000000
1091000	109.100000	0.100170	8.264060	-153.490636	-145.226575	0.000004	0.000040	1.703352	1.923405	1.846977	1.000000
1095000	109.500000	0.103104	8.506047	-153.614974	-145.108927	0.000004	0.000040	1.723361	1.916115	1.849582	1.000000
1096000	109.600000	0.096650	7.973621	-152.132841	-144.159219	0.000004	0.000040	1.730734	1.911003	1.849313	1.000000
1097000	109.700000	0.098612	8.135469	-151.103514	-142.968045	0.000004	0.000040	1.731601	1.901756	1.844329	1.000000
1098000	109.800000	0.101483	8.372315	-149.997692	-141.625377	0.000004	0.000040	1.730811	1.895364	1.840680	1.000000
1100000	110.000000	0.104279	8.602984	-153.074156	-144.471171	0.000004	0.000040	1.726384	1.903162	1.843910	1.000000
1103000	110.300000	0.100792	8.315331	-153.972356	-145.657025	0.000004	0.000040	1.707591	1.922440	1.848873	1.000000
1105000	110.500000	0.100999	8.332416	-151.499936	-143.167520	0.000004	0.000040	1.721646	1.929616	1.858367	1.000000
1108000	110.800000	0.098685	8.141493	-151.945092	-143.803599	0.000004	0.000040	1.736031	1.914921	1.854417	1.000000
1112000	111.200000	0.098481	8.124689	-153.488385	-145.363696	0.000004	0.000040	1.746629	1.900750	1.849677	1.000000
1114000	111.400000	0.103025	8.499543	-152.701016	-144.201473	0.000004	0.000040	1.738398	1.900662	1.847403	1.000000
1116000	111.600000	0.100070	8.255785	-152.319033	-144.063248	0.000004	0.000040	1.721732	1.896498	1.840184	1.000000
1118000	111.800000	0.098187	8.100424	-152.530522	-144.430098	0.000004	0.000040	1.711414	1.898135	1.837251	1.000000
1120000	112.000000	0.099423	8.202427	-155.508201	-147.305774	0.000004	0.000040	1.709005	1.894500	1.833573	1.000000
1123000	112.300000	0.100100	8.258210	-150.909285	-142.651075	0.000004	0.000040	1.712953	1.872590	1.823877	1.000000
1130000	113.000000	0.099186	8.182823	-153.180247	-144.997424	0.000004	0.000040	1.720570	1.891343	1.835310	1.000000
1138000	113.800000	0.100299	8.274688	-154.973988	-146.699300	0.000004	0.000040	1.722375	1.890483	1.834498	1.000000
1139000	113.900000	0.098447	8.121882	-154.158003	-146.036121	0.000004	0.000040	1.728922	1.894969	1.839548	1.000000
1144000	114.400000	0.102139	8.426429	-152.849401	-144.422972	0.000004	0.000040	1.734264	1.900771	1.845749	1.000000
1145000	114.500000	0.098791	8.150253	-152.758737	-144.608484	0.000004	0.000040	1.733308	1.897839	1.843393	1.000000
1146000	114.600000	0.102093	8.422638	-153.700592	-145.277954	0.000004	0.000040	1.728877	1.892703	1.838314	1.000000
1151000	115.100000	0.100959	8.329094	-151.701844	-143.372750	0.000004	0.000040	1.735619	1.885095	1.834085	1.000000
1152000	115.200000	0.101081	8.339224	-152.286559	-143.947335	0.000004	0.000040	1.732353	1.893437	1.838641	1.000000
1153000	115.300000	0.102541	8.459661	-153.659825	-145.200164	0.000004	0.000040	1.720527	1.900463	1.839655	1.000000
1159000	115.900000	0.100772	8.313699	-154.176840	-145.863140	0.000004	0.000040	1.704522	1.880428	1.820773	1.000000
1162000	116.200000	0.099992	8.249359	-154.050992	-145.801633	0.000004	0.000040	1.675027	1.891886	1.817249	1.000000
1163000	116.300000	0.098282	8.108233	-153.394841	-145.286608	0.000004	0.000040	1.686567	1.898314	1.825508	1.000000
1167000	116.700000	0.101237	8.352090	-155.493270	-147.141180	0.000004	0.000040	1.673412	1.882803	1.810628	1.000000
1171000	117.100000	0.093670	7.727753	-153.281421	-145.553669	0.000004	0.000040	1.663040	1.892470	1.813281	1.000000
1173000	117.300000	0.098559	8.131118	-152.586152	-144.455034	0.000004	0.000040	1.664848	1.914353	1.827746	1.000000
1175000	117.500000	0.101190	8.348211	-153.710352	-145.362141	0.000004	0.000040	1.653560	1.902111	1.816854	1.000000
1177000	117.700000	0.098669	8.140183	-153.636187	-145.496004	0.000004	0.000040	1.653343	1.874960	1.799685	1.000000
1178000	117.800000	0.104891	8.653527	-153.250424	-144.596897	0.000004	0.000040	1.659051	1.878145	1.803551	1.000000
1180000	118.000000	0.100368	8.280365	-153.822066	-145.541701	0.000004	0.000040	1.652883	1.904935	1.817887	1.000000
1186000	118.600000	0.101189	8.348123	-156.766562	-148.418439	0.000004	0.000040	1.637052	1.891399	1.802656	1.000000
1187000	118.700000	0.098513	8.127287	-155.739913	-147.612626	0.000004	0.000040	1.632246	1.893232	1.801957	1.000000
1188000	118.800000	0.100209	8.267281	-155.288135	-147.020853	0.000004	0.000040	1.638874	1.891194	1.803024	1.000000
1189000	118.900000	0.101115	8.341983	-154.120582	-145.778599	0.000004	0.000040	1.657194	1.885462	1.805953	1.000000
1190000	119.000000	0.101150	8.344877	-155.017549	-146.672672	0.000004	0.000040	1.670633	1.884294	1.809865	1.000000
1192000	119.200000	0.099210	8.184827	-155.916920	-147.732093	0.000004	0.000040	1.670541	1.885488	1.810837	1.000000
1197000	119.700000	0.099679	8.223517	-152.119896	-143.896379	0.000004	0.000040	1.705363	1.895926	1.832133	1.000000
1198000	119.800000	0.098881	8.157645	-152.290563	-144.132918	0.000004	0.000040	1.711271	1.889756	1.831028	1.000000
1199000	119.900000	0.100808	8.316665	-152.374468	-144.057803	0.000004	0.000040	1.709427	1.883337	1.826518	1.000000
1202000	120.200000	0.099648	8.220975	-153.232757	-145.011782	0.000004	0.000040	1.692191	1.885379	1.821425	1.000000
1209000	120.900000	0.096873	7.992017	-152.457749	-144.465732	0.000004	0.000040	1.684613	1.909278	1.831497	1.000000
1211000	121.100000	0.100755	8.312288	-151.143793	-142.831505	0.000004	0.000040	1.691305	1.913983	1.837931	1.000000
1214000	121.400000	0.101478	8.371964	-154.936247	-146.564283	0.000004	0.000040	1.662902	1.894161	1.814568	1.000000
1218000	121.800000	0.098894	8.158761	-155.847899	-147.689138	0.000004	0.000040	1.664175	1.885161	1.809407	1.000000
1221000	122.100000	0.097046	8.006319	-153.335886	-145.329567	0.000004	0.000040	1.658104	1.880196	1.805007	1.000000
1224000	122.400000	0.098867	8.156561	-151.237778	-143.081217	0.000004	0.000040	1.655129	1.894250	1.812466	1.000000
1225000	122.500000	0.101855	8.403005	-151.956464	-143.553459	0.000004	0.000040	1.662774	1.901619	1.820469	1.000000
1226000	122.600000	0.101529	8.376111	-152.983720	-144.607608	0.000004	0.000040	1.667671	1.909069	1.827172	1.000000
1227000	122.700000	0.097330	8.029701	-153.129392	-145.099691	0.000004	0.000040	1.660180	1.913149	1.827149	1.000000
1228000	122.800000	0.103667	8.552559	-154.208337	-145.655778	0.000004	0.000040	1.644249	1.912088	1.820427	1.000000
1231000	123.100000	0.098614	8.135631	-152.971012	-144.835382	0.000004	0.000040	1.632426	1.901558	1.807891	1.000000
1234000	123.400000	0.098987	8.166455	-150.111801	-141.945345	0.000004	0.000040	1.640851	1.903161	1.813080	1.000000
1235000	123.500000	0.106836	8.813932	-151.808317	-142.994385	0.000004	0.000040	1.640782	1.907442	1.815838	1.000000
1236000	123.600000	0.099692	8.224593	-153.520871	-145.296279	0.000004	0.000040	1.636313	1.909097	1.814950	1.000000
1240000	124.000000	0.098289	8.108830	-153.027932	-144.919102	0.000004	0.000040	1.635144	1.899288	1.808660	1.000000
1241000	124.100000	0.099932	8.244385	-152.079742	-143.835357	0.000004	0.000040	1.652448	1.897400	1.814025	1.000000
1242000	124.200000	0.098324	8.111719	-151.962191	-143.850472	0.000004	0.000040	1.658229	1.899949	1.817571	1.000000
1244000	124.400000	0.101701	8.390334	-149.956624	-141.566290	0.000004	0.000040	1.647936	1.914869	1.822505	1.000000
1248000	124.800000	0.101076	8.338796	-152.739241	-144.400445	0.000004	0.000040	1.652099	1.904934	1.818103	1.000000
1249000	124.900000	0.099724	8.227199	-154.081014	-145.853815	0.000004	0.000040	1.645440	1.904300	1.815689	1.000000
1250000	125.000000	0.100652	8.303807	-153.934986	-145.631178	0.000004	0.000040	1.633427	1.906030	1.813121	1.000000
1254000	125.400000	0.098408	8.118656	-152.826578	-144.707922	0.000004	0.000040	1.633251	1.895240	1.806788	1.000000
1256000	125.600000	0.098486	8.125126	-154.656018	-146.530892	0.000004	0.000040	1.641076	1.884496	1.801794	1.000000
1260000	126.000000	0.099119	8.177303	-154.041839	-145.864536	0.000004	0.000040	1.652881	1.911388	1.822357	1.000000
1261000	126.100000	0.098496	8.125937	-153.257255	-145.131318	0.000004	0.000040	1.662653	1.914770	1.828474	1.000000
1263000	126.300000	0.099503	8.208964	-153.680508	-145.471544	0.000004	0.000040	1.653654	1.912420	1.823802	1.000000
1264000	126.400000	0.099665	8.222340	-154.120791	-145.898451	0.000004	0.000040	1.639415	1.905624	1.814424	1.000000
1265000	126.500000	0.101368	8.362882	-154.666888	-146.304006	0.000004	0.000040	1.626826	1.898700	1.806034	1.000000
1266000	126.600000	0.100710	8.308613	-155.786496	-147.477883	0.000004	0.000040	1.620885	1.895523	1.802331	1.000000
1269000	126.900000	0.101279	8.355506	-153.096832	-144.741327	0.000004	0.000040	1.636815	1.916491	1.821105	1.000000
1270000	127.000000	0.098951	8.163463	-153.046572	-144.883109	0.000004	0.000040	1.634848	1.919619	1.822376	1.000000
1271000	127.100000	0.101124	8.342719	-153.554640	-145.211921	0.000004	0.000040	1.633563	1.913661	1.818487	1.000000
1274000	127.400000	0.099419	8.202082	-152.200366	-143.998284	0.000004	0.000040	1.653975	1.878732	1.805873	1.000000
1280000	128.000000	0.099660	8.221983	-154.917117	-146.695134	0.000004	0.000040	1.648157	1.892148	1.810867	1.000000
1282000	128.200000	0.102062	8.420144	-156.156859	-147.736715	0.000004	0.000040	1.656479	1.878865	1.806089	1.000000
1284000	128.400000	0.100535	8.294127	-154.848905	-146.554778	0.000004	0.000040	1.652401	1.890250	1.811904	1.000000
1287000	128.700000	0.097407	8.036103	-152.181399	-144.145295	0.000004	0.000040	1.641258	1.916352	1.824557	1.000000
1291000	129.100000	0.100158	8.263020	-152.389739	-144.126719	0.000004	0.000040	1.653107	1.906451	1.822544	1.000000
1292000	129.200000	0.101301	8.357297	-153.295882	-144.938584	0.000004	0.000040	1.664486	1.904280	1.825009	1.000000
1294000	129.400000	0.098592	8.133830	-152.650258	-144.516428	0.000004	0.000040	1.667680	1.901474	1.824710	1.000000
1295000	129.500000	0.101997	8.414779	-153.170263	-144.755484	0.000004	0.000040	1.658901	1.903995	1.823819	1.000000
1296000	129.600000	0.099448	8.204479	-153.020849	-144.816371	0.000004	0.000040	1.651879	1.909051	1.824750	1.000000
1297000	129.700000	0.100723	8.309661	-153.230033	-144.920372	0.000004	0.000040	1.651526	1.914929	1.828219	1.000000
1298000	129.800000	0.098285	8.108489	-153.244915	-145.136426	0.000004	0.000040	1.655755	1.913686	1.828723	1.000000
1299000	129.900000	0.101021	8.334210	-152.684994	-144.350784	0.000004	0.000040	1.658200	1.905492	1.824022	1.000000
1300000	130.000000	0.100719	8.309316	-152.043567	-143.734251	0.000004	0.000040	1.660607	1.892994	1.816432	1.000000
1301000	130.100000	0.101249	8.353056	-153.819566	-145.466510	0.000004	0.000040	1.660404	1.882045	1.809016	1.000000
1306000	130.600000	0.099850	8.237590	-155.123138	-146.885548	0.000004	0.000040	1.635703	1.898880	1.811235	1.000000
1310000	131.000000	0.101924	8.408703	-154.095541	-145.686838	0.000004	0.000040	1.625425	1.909726	1.813814	1.000000
1311000	131.100000	0.100650	8.303619	-156.102532	-147.798913	0.000004	0.000040	1.613009	1.904388	1.805685	1.000000
1314000	131.400000	0.099507	8.209289	-155.468876	-147.259587	0.000004	0.000040	1.637808	1.905252	1.815155	1.000000
1316000	131.600000	0.100356	8.279366	-156.476313	-148.196947	0.000004	0.000040	1.635717	1.927208	1.828790	1.000000
1317000	131.700000	0.098448	8.121926	-154.217090	-146.095163	0.000004	0.000040	1.630527	1.925613	1.826106	1.000000
1318000	131.800000	0.099250	8.188131	-155.146356	-146.958225	0.000004	0.000040	1.631238	1.922202	1.824713	1.000000
1319000	131.900000	0.101679	8.388478	-155.534895	-147.146417	0.000004	0.000040	1.640121	1.920101	1.826647	1.000000
1321000	132.100000	0.098130	8.095762	-156.322407	-148.226645	0.000004	0.000040	1.639844	1.922244	1.826813	1.000000
1323000	132.300000	0.100025	8.252049	-154.275840	-146.023791	0.000004	0.000040	1.619251	1.929831	1.824049	1.000000
1324000	132.400000	0.099679	8.223535	-154.731711	-146.508176	0.000004	0.000040	1.615696	1.937015	1.826767	1.000000
1325000	132.500000	0.101755	8.394748	-154.411075	-146.016327	0.000004	0.000040	1.625378	1.937764	1.830756	1.000000
1332000	133.200000	0.100307	8.275298	-154.008224	-145.732926	0.000004	0.000040	1.622590	1.936390	1.830046	1.000000
1333000	133.300000	0.098824	8.153001	-153.677137	-145.524136	0.000004	0.000040	1.620519	1.933651	1.828203	1.000000
1334000	133.400000	0.105110	8.671565	-156.332466	-147.660901	0.000004	0.000040	1.622044	1.929149	1.827039	1.000000
1335000	133.500000	0.098669	8.140181	-156.437325	-148.297145	0.000004	0.000040	1.625633	1.920571	1.823502	1.000000
1336000	133.600000	0.102775	8.478921	-156.242172	-147.763251	0.000004	0.000040	1.627392	1.909969	1.817259	1.000000
1338000	133.800000	0.102940	8.492542	-154.634099	-146.141557	0.000004	0.000040	1.630694	1.893861	1.806818	1.000000
1339000	133.900000	0.101418	8.367016	-156.154673	-147.787657	0.000004	0.000040	1.641235	1.892793	1.810152	1.000000
1340000	134.000000	0.098060	8.089923	-155.764750	-147.674827	0.000004	0.000040	1.645110	1.902502	1.817957	1.000000
1341000	134.100000	0.102625	8.466601	-156.737351	-148.270750	0.000004	0.000040	1.642291	1.916578	1.825811	1.000000
1344000	134.400000	0.103540	8.542017	-156.752640	-148.210623	0.000004	0.000040	1.642087	1.931996	1.835522	1.000000
1345000	134.500000	0.094326	7.781867	-155.403341	-147.621474	0.000004	0.000040	1.636989	1.935642	1.836014	1.000000
1348000	134.800000	0.098941	8.162599	-154.528723	-146.366124	0.000004	0.000040	1.654613	1.928126	1.837132	1.000000
1354000	135.400000	0.100887	8.323138	-154.546347	-146.223209	0.000004	0.000040	1.631835	1.935822	1.833073	1.000000
1355000	135.500000	0.101822	8.400331	-155.640834	-147.240502	0.000004	0.000040	1.628400	1.930971	1.829258	1.000000
1359000	135.900000	0.105411	8.696401	-154.838050	-146.141649	0.000004	0.000040	1.647914	1.920015	1.828582	1.000000
1363000	136.300000	0.098645	8.138172	-156.046293	-147.908121	0.000004	0.000040	1.621053	1.932806	1.828468	1.000000
1369000	136.900000	0.100851	8.320176	-155.916801	-147.596625	0.000004	0.000040	1.649997	1.928218	1.834209	1.000000
1370000	137.000000	0.097587	8.050894	-154.053729	-146.002835	0.000004	0.000040	1.653514	1.934672	1.839038	1.000000
1373000	137.300000	0.100604	8.299854	-153.050546	-144.750692	0.000004	0.000040	1.646523	1.942692	1.841050	1.000000
1374000	137.400000	0.100180	8.264856	-153.098030	-144.833174	0.000004	0.000040	1.646787	1.945301	1.843065	1.000000
1375000	137.500000	0.102372	8.445688	-154.400667	-145.954979	0.000004	0.000040	1.649001	1.946957	1.845230	1.000000
1376000	137.600000	0.099398	8.200319	-155.220446	-147.020127	0.000004	0.000040	1.645305	1.945419	1.843048	1.000000
1378000	137.800000	0.101038	8.335655	-154.475421	-146.139766	0.000004	0.000040	1.635429	1.939991	1.836152	1.000000
1380000	138.000000	0.103113	8.506858	-155.178749	-146.671891	0.000004	0.000040	1.638038	1.924327	1.827856	1.000000
1383000	138.300000	0.101595	8.381548	-154.997738	-146.616190	0.000004	0.000040	1.645947	1.924655	1.829769	1.000000
1384000	138.400000	0.098768	8.148390	-154.511973	-146.363583	0.000004	0.000040	1.653966	1.932091	1.837219	1.000000
1386000	138.600000	0.098718	8.144227	-151.988727	-143.844500	0.000004	0.000040	1.668241	1.932053	1.842745	1.000000
1388000	138.800000	0.101090	8.339929	-154.453670	-146.113742	0.000004	0.000040	1.659668	1.937088	1.843152	1.000000
1390000	139.000000	0.098283	8.108354	-156.555875	-148.447521	0.000004	0.000040	1.638797	1.925454	1.829413	1.000000
1393000	139.300000	0.101426	8.367663	-155.811182	-147.443519	0.000004	0.000040	1.614382	1.911244	1.810918	1.000000
1394000	139.400000	0.099940	8.245040	-154.843669	-146.598629	0.000004	0.000040	1.619565	1.921719	1.819506	1.000000
1395000	139.500000	0.100062	8.255099	-155.067552	-146.812453	0.000004	0.000040	1.628666	1.934941	1.831552	1.000000
1397000	139.700000	0.100653	8.303872	-154.110832	-145.806960	0.000004	0.000040	1.623699	1.945330	1.837361	1.000000
1399000	139.900000	0.098567	8.131753	-153.062635	-144.930882	0.000004	0.000040	1.624413	1.936185	1.830975	1.000000
1400000	140.000000	0.101500	8.373711	-153.382806	-145.009095	0.000004	0.000040	1.644660	1.927628	1.832092	1.000000
1403000	140.300000	0.101818	8.399995	-155.356271	-146.956276	0.000004	0.000040	1.639146	1.917992	1.824981	1.000000
1405000	140.500000	0.101975	8.412939	-156.146498	-147.733560	0.000004	0.000040	1.612782	1.916493	1.816326	1.000000
1406000	140.600000	0.097943	8.080262	-157.329326	-149.249064	0.000004	0.000040	1.620557	1.917628	1.819679	1.000000
1409000	140.900000	0.101924	8.408711	-154.286834	-145.878123	0.000004	0.000040	1.631376	1.929604	1.829828	1.000000
1412000	141.200000	0.096912	7.995211	-155.194883	-147.199672	0.000004	0.000040	1.625410	1.938118	1.833046	1.000000
1413000	141.300000	0.098492	8.125582	-153.865966	-145.740384	0.000004	0.000040	1.627030	1.939678	1.834284	1.000000
1414000	141.400000	0.098198	8.101363	-152.426687	-144.325324	0.000004	0.000040	1.636551	1.946025	1.841291	1.000000
1419000	141.900000	0.100757	8.312491	-154.966516	-146.654025	0.000004	0.000040	1.622005	1.926510	1.823528	1.000000
1421000	142.100000	0.101353	8.361612	-156.142374	-147.780762	0.000004	0.000040	1.625728	1.925785	1.825635	1.000000
1422000	142.200000	0.100214	8.267687	-157.754553	-149.486865	0.000004	0.000040	1.637217	1.921660	1.827051	1.000000
1423000	142.300000	0.099344	8.195855	-156.385835	-148.189980	0.000004	0.000040	1.639726	1.912378	1.822409	1.000000
1424000	142.400000	0.097519	8.045351	-154.070723	-146.025372	0.000004	0.000040	1.641100	1.900830	1.816045	1.000000
1425000	142.500000	0.100189	8.265582	-154.607469	-146.341887	0.000004	0.000040	1.646280	1.896435	1.814960	1.000000
1426000	142.600000	0.099661	8.221994	-153.585569	-145.363575	0.000004	0.000040	1.648035	1.901055	1.818119	1.000000
1427000	142.700000	0.100424	8.284946	-154.226140	-145.941193	0.000004	0.000040	1.648055	1.907221	1.822121	1.000000
1430000	143.000000	0.101246	8.352799	-154.404333	-146.051534	0.000004	0.000040	1.629769	1.932492	1.831845	1.000000
1433000	143.300000	0.100794	8.315542	-154.928355	-146.612813	0.000004	0.000040	1.617917	1.932370	1.826045	1.000000
1434000	143.400000	0.099199	8.183954	-155.690726	-147.506771	0.000004	0.000040	1.605888	1.922388	1.816835	1.000000
1435000	143.500000	0.101167	8.346257	-154.128771	-145.782513	0.000004	0.000040	1.599152	1.912954	1.809701	1.000000
1438000	143.800000	0.100509	8.292000	-155.468858	-147.176858	0.000004	0.000040	1.616724	1.909382	1.812657	1.000000
1439000	143.900000	0.100348	8.278704	-154.790313	-146.511609	0.000004	0.000040	1.618415	1.913384	1.815760	1.000000
1440000	144.000000	0.098815	8.152275	-154.687223	-146.534948	0.000004	0.000040	1.618071	1.915243	1.816697	1.000000
1441000	144.100000	0.098298	8.109578	-153.006275	-144.896696	0.000004	0.000040	1.618807	1.914014	1.816385	1.000000
1443000	144.300000	0.100962	8.329335	-153.906011	-145.576675	0.000004	0.000040	1.630307	1.917148	1.822785	1.000000
1445000	144.500000	0.103157	8.510460	-155.710306	-147.199846	0.000004	0.000040	1.626088	1.917768	1.822381	1.000000
1446000	144.600000	0.099358	8.197031	-156.100401	-147.903370	0.000004	0.000040	1.618143	1.911170	1.815587	1.000000
1449000	144.900000	0.101987	8.413948	-156.665409	-148.251461	0.000004	0.000040	1.604953	1.905436	1.807426	1.000000
1454000	145.400000	0.102393	8.447433	-153.856701	-145.409269	0.000004	0.000040	1.644724	1.933519	1.837781	1.000000
1458000	145.800000	0.099167	8.181263	-154.602470	-146.421206	0.000004	0.000040	1.638279	1.929010	1.833260	1.000000
1459000	145.900000	0.101870	8.404299	-153.310321	-144.906022	0.000004	0.000040	1.639759	1.938302	1.839427	1.000000
1460000	146.000000	0.101014	8.333666	-154.488289	-146.154623	0.000004	0.000040	1.634144	1.945384	1.841527	1.000000
1461000	146.100000	0.099177	8.182088	-153.705052	-145.522964	0.000004	0.000040	1.624225	1.942990	1.836474	1.000000
1463000	146.300000	0.102902	8.489394	-156.356160	-147.866766	0.000004	0.000040	1.609166	1.926711	1.820617	1.000000
1465000	146.500000	0.098730	8.145221	-154.531204	-146.385983	0.000004	0.000040	1.638134	1.908655	1.818917	1.000000
1466000	146.600000	0.099821	8.235244	-153.382487	-145.147243	0.000004	0.000040	1.644058	1.914476	1.824794	1.000000
1470000	147.000000	0.097190	8.018207	-152.666431	-144.648224	0.000004	0.000040	1.618274	1.936536	1.828887	1.000000
1471000	147.100000	0.103088	8.504758	-152.056949	-143.552191	0.000004	0.000040	1.615593	1.927246	1.822001	1.000000
1472000	147.200000	0.099419	8.202106	-153.305992	-145.103886	0.000004	0.000040	1.627183	1.922229	1.822593	1.000000
1474000	147.400000	0.098646	8.138298	-153.268355	-145.130057	0.000004	0.000040	1.641230	1.920178	1.827236	1.000000
1475000	147.500000	0.102856	8.485639	-153.828115	-145.342477	0.000004	0.000040	1.629390	1.924506	1.826341	1.000000
1476000	147.600000	0.097877	8.074824	-153.938123	-145.863299	0.000004	0.000040	1.623496	1.929086	1.827175	1.000000
1477000	147.700000	0.102750	8.476899	-155.074064	-146.597164	0.000004	0.000040	1.627877	1.932580	1.830921	1.000000
1478000	147.800000	0.097780	8.066871	-155.024150	-146.957279	0.000004	0.000040	1.634898	1.930384	1.831826	1.000000
1479000	147.900000	0.105059	8.667399	-155.661861	-146.994462	0.000004	0.000040	1.636761	1.921083	1.825901	1.000000
1480000	148.000000	0.099634	8.219843	-157.200429	-148.980586	0.000004	0.000040	1.629780	1.908438	1.814860	1.000000
1481000	148.100000	0.100333	8.277464	-157.167927	-148.890463	0.000004	0.000040	1.616869	1.897915	1.803741	1.000000
1484000	148.400000	0.095730	7.897722	-155.803459	-147.905737	0.000004	0.000040	1.643066	1.922163	1.828887	1.000000
1486000	148.600000	0.102805	8.481379	-155.249738	-146.768359	0.000004	0.000040	1.650530	1.936455	1.841096	1.000000
1491000	149.100000	0.096581	7.967968	-153.429340	-145.461372	0.000004	0.000040	1.628410	1.928787	1.828503	1.000000
1492000	149.200000	0.101249	8.353034	-154.990672	-146.637637	0.000004	0.000040	1.631296	1.927745	1.829013	1.000000
1493000	149.300000	0.102213	8.432539	-156.722187	-148.289648	0.000004	0.000040	1.629498	1.924985	1.826065	1.000000
1494000	149.400000	0.098060	8.089915	-157.072201	-148.982287	0.000004	0.000040	1.621082	1.920879	1.819972	1.000000
1497000	149.700000	0.098967	8.164752	-156.997186	-148.832434	0.000004	0.000040	1.640940	1.911749	1.821745	1.000000
1498000	149.800000	0.100509	8.291960	-155.585780	-147.293820	0.000004	0.000040	1.645512	1.917778	1.827356	1.000000
1500000	150.000000	0.099689	8.224368	-154.652431	-146.428063	0.000004	0.000040	1.656865	1.917263	1.831287	1.000000
1502000	150.200000	0.099805	8.233900	-154.782194	-146.548294	0.000004	0.000040	1.656476	1.915325	1.829037	1.000000
1503000	150.300000	0.100844	8.319592	-153.596634	-145.277042	0.000004	0.000040	1.649321	1.919424	1.828684	1.000000
1506000	150.600000	0.101641	8.385392	-156.189718	-147.804326	0.000004	0.000040	1.646988	1.924266	1.832773	1.000000
1508000	150.800000	0.097902	8.076875	-154.760573	-146.683698	0.000004	0.000040	1.645047	1.916290	1.827285	1.000000
1510000	151.000000	0.100822	8.317821	-153.919122	-145.601301	0.000004	0.000040	1.641691	1.916379	1.825423	1.000000
1511000	151.100000	0.100319	8.276277	-155.442078	-147.165801	0.000004	0.000040	1.633251	1.920343	1.825333	1.000000
1512000	151.200000	0.100877	8.322351	-155.305546	-146.983195	0.000004	0.000040	1.623767	1.920452	1.822439	1.000000
1514000	151.400000	0.103630	8.549452	-156.677491	-148.128039	0.000004	0.000040	1.614168	1.910205	1.813353	1.000000
1515000	151.500000	0.099136	8.178730	-156.876744	-148.698014	0.000004	0.000040	1.619607	1.902866	1.810884	1.000000
1517000	151.700000	0.100926	8.326388	-153.351901	-145.025513	0.000004	0.000040	1.628585	1.902110	1.812122	1.000000
1518000	151.800000	0.100245	8.270242	-154.717352	-146.447110	0.000004	0.000040	1.632463	1.911248	1.818440	1.000000
1519000	151.900000	0.100610	8.300311	-155.859577	-147.559267	0.000004	0.000040	1.636708	1.918809	1.823757	1.000000
1520000	152.000000	0.099505	8.209190	-154.799161	-146.589971	0.000004	0.000040	1.632453	1.923272	1.824458	1.000000
1521000	152.100000	0.098872	8.156976	-155.468390	-147.311414	0.000004	0.000040	1.627914	1.922025	1.822215	1.000000
1522000	152.200000	0.099767	8.230815	-154.161338	-145.930523	0.000004	0.000040	1.627711	1.915698	1.818526	1.000000
1524000	152.400000	0.096745	7.981427	-154.959505	-146.978078	0.000004	0.000040	1.634312	1.908709	1.816725	1.000000
1525000	152.500000	0.099489	8.207840	-154.003953	-145.796113	0.000004	0.000040	1.636219	1.911673	1.819390	1.000000
1528000	152.800000	0.099554	8.213210	-153.495660	-145.282449	0.000004	0.000040	1.644104	1.938430	1.840191	1.000000
1529000	152.900000	0.103614	8.548123	-154.457199	-145.909077	0.000004	0.000040	1.639511	1.934275	1.836187	1.000000
