Step	t	Current temperature	KineticEnergy	Potential Energy	Internal Energy	Pressure	Density	RgH	RgP	RgAll	Bond length Average
1467000	146.700000	0.100995	8.332060	-154.961908	-146.629848	0.000004	0.000040	1.692070	1.874300	1.840636	1.000000
1468000	146.800000	0.096863	7.991233	-153.120550	-145.129317	0.000004	0.000040	1.701796	1.871754	1.843697	1.000000
1471000	147.100000	0.101294	8.356767	-150.399883	-142.043116	0.000004	0.000040	1.718138	1.875806	1.852234	1.000000
1473000	147.300000	0.100039	8.253252	-150.993424	-142.740172	0.000004	0.000040	1.738944	1.881718	1.864361	1.000000
1474000	147.400000	0.099091	8.174971	-151.883566	-143.708595	0.000004	0.000040	1.736892	1.879098	1.860791	1.000000
1475000	147.500000	0.099186	8.182844	-151.439868	-143.257024	0.000004	0.000040	1.730461	1.875263	1.854353	1.000000
1477000	147.700000	0.105965	8.742076	-153.129853	-144.387777	0.000004	0.000040	1.718360	1.878123	1.850794	1.000000
1481000	148.100000	0.098728	8.145049	-152.405111	-144.260062	0.000004	0.000040	1.695234	1.888845	1.849325	1.000000
1482000	148.200000	0.101044	8.336156	-151.323820	-142.987664	0.000004	0.000040	1.682338	1.889970	1.844910	1.000000
1483000	148.300000	0.098645	8.138201	-152.160816	-144.022615	0.000004	0.000040	1.680567	1.888758	1.843262	1.000000
1484000	148.400000	0.098071	8.090878	-152.760509	-144.669631	0.000004	0.000040	1.682479	1.893546	1.847108	1.000000
1485000	148.500000	0.103680	8.553600	-151.289606	-142.736006	0.000004	0.000040	1.683482	1.905948	1.855992	1.000000
1486000	148.600000	0.098643	8.138029	-152.106672	-143.968642	0.000004	0.000040	1.689909	1.917633	1.865944	1.000000
1488000	148.800000	0.103503	8.539014	-154.629078	-146.090065	0.000004	0.000040	1.720273	1.909535	1.870720	1.000000
1496000	149.600000	0.101706	8.390755	-154.360666	-145.969911	0.000004	0.000040	1.676903	1.886023	1.844397	1.000000
1500000	150.000000	0.100027	8.252261	-152.352277	-144.100016	0.000004	0.000040	1.701293	1.899445	1.859108	1.000000
1501000	150.100000	0.100164	8.263544	-153.043331	-144.779787	0.000004	0.000040	1.700466	1.909235	1.864246	1.000000
1504000	150.400000	0.100359	8.279631	-150.368676	-142.089045	0.000004	0.000040	1.675108	1.930122	1.865200	1.000000
1505000	150.500000	0.105024	8.664483	-152.212425	-143.547942	0.000004	0.000040	1.678344	1.929361	1.865840	1.000000
1506000	150.600000	0.094545	7.799978	-151.127687	-143.327710	0.000004	0.000040	1.680770	1.927241	1.866036	1.000000
1510000	151.000000	0.100408	8.283645	-152.242995	-143.959351	0.000004	0.000040	1.683656	1.897798	1.851047	1.000000
1513000	151.300000	0.102173	8.429282	-154.761112	-146.331829	0.000004	0.000040	1.685850	1.893651	1.849140	1.000000
1517000	151.700000	0.095739	7.898459	-150.706670	-142.808212	0.000004	0.000040	1.683299	1.891480	1.847220	1.000000
1518000	151.800000	0.100009	8.250775	-149.090288	-140.839513	0.000004	0.000040	1.704230	1.902007	1.861761	1.000000
1520000	152.000000	0.101966	8.412195	-149.321406	-140.909210	0.000004	0.000040	1.726656	1.906858	1.873303	1.000000
1521000	152.100000	0.097508	8.044428	-149.729468	-141.685040	0.000004	0.000040	1.719231	1.894167	1.862072	1.000000
1522000	152.200000	0.104474	8.619113	-152.282704	-143.663591	0.000004	0.000040	1.709665	1.879729	1.849364	1.000000
1523000	152.300000	0.099242	8.187500	-152.781741	-144.594241	0.000004	0.000040	1.709012	1.869624	1.843419	1.000000
1525000	152.500000	0.103349	8.526307	-153.870600	-145.344293	0.000004	0.000040	1.713343	1.866778	1.846015	1.000000
1527000	152.700000	0.098595	8.134105	-152.483254	-144.349149	0.000004	0.000040	1.719361	1.879761	1.855970	1.000000
1528000	152.800000	0.099497	8.208494	-152.187626	-143.979132	0.000004	0.000040	1.713321	1.888850	1.858555	1.000000
1535000	153.500000	0.100760	8.312720	-152.074502	-143.761782	0.000004	0.000040	1.723522	1.884018	1.858705	1.000000
1537000	153.700000	0.099461	8.205561	-152.686009	-144.480449	0.000004	0.000040	1.717621	1.870311	1.847240	1.000000
1538000	153.800000	0.101754	8.394743	-153.942039	-145.547296	0.000004	0.000040	1.706863	1.860387	1.837089	1.000000
1542000	154.200000	0.098053	8.089385	-151.736935	-143.647550	0.000004	0.000040	1.707411	1.865877	1.839370	1.000000
1543000	154.300000	0.098288	8.108734	-150.317351	-142.208617	0.000004	0.000040	1.717018	1.870194	1.845145	1.000000
1545000	154.500000	0.098251	8.105746	-150.094978	-141.989232	0.000004	0.000040	1.732151	1.861818	1.845568	1.000000
1546000	154.600000	0.102508	8.456903	-149.267718	-140.810815	0.000004	0.000040	1.720756	1.858992	1.840366	1.000000
1547000	154.700000	0.102636	8.467430	-152.840408	-144.372978	0.000004	0.000040	1.703572	1.862987	1.836576	1.000000
1548000	154.800000	0.100464	8.288249	-153.626576	-145.338327	0.000004	0.000040	1.692381	1.863898	1.832515	1.000000
1553000	155.300000	0.098567	8.131742	-153.563529	-145.431786	0.000004	0.000040	1.690188	1.871548	1.836696	1.000000
1554000	155.400000	0.100292	8.274093	-152.042702	-143.768609	0.000004	0.000040	1.700175	1.876846	1.845012	1.000000
1558000	155.800000	0.097626	8.054106	-151.887994	-143.833888	0.000004	0.000040	1.707988	1.867897	1.841827	1.000000
1560000	156.000000	0.098516	8.127533	-151.822272	-143.694738	0.000004	0.000040	1.703331	1.881370	1.849134	1.000000
1561000	156.100000	0.099493	8.208161	-150.728468	-142.520306	0.000004	0.000040	1.693418	1.890723	1.852856	1.000000
1563000	156.300000	0.097346	8.031085	-150.628101	-142.597016	0.000004	0.000040	1.688586	1.894077	1.853300	1.000000
1565000	156.500000	0.099283	8.190881	-151.880705	-143.689824	0.000004	0.000040	1.720595	1.891174	1.860665	1.000000
1567000	156.700000	0.103051	8.501708	-149.812137	-141.310429	0.000004	0.000040	1.732990	1.886400	1.862164	1.000000
1571000	157.100000	0.099969	8.247411	-152.631059	-144.383648	0.000004	0.000040	1.719902	1.885341	1.856886	1.000000
1579000	157.900000	0.100108	8.258916	-152.310455	-144.051539	0.000004	0.000040	1.714636	1.873246	1.847770	1.000000
1583000	158.300000	0.100486	8.290062	-151.879505	-143.589443	0.000004	0.000040	1.685910	1.859288	1.825778	1.000000
1584000	158.400000	0.102359	8.444596	-154.094293	-145.649697	0.000004	0.000040	1.689082	1.861645	1.830116	1.000000
1585000	158.500000	0.098634	8.137281	-153.268858	-145.131577	0.000004	0.000040	1.694709	1.872160	1.840659	1.000000
1589000	158.900000	0.099613	8.218113	-149.697945	-141.479832	0.000004	0.000040	1.726213	1.888555	1.863404	1.000000
1590000	159.000000	0.102635	8.467421	-150.393998	-141.926577	0.000004	0.000040	1.719560	1.883474	1.857264	1.000000
1591000	159.100000	0.099565	8.214101	-151.113306	-142.899206	0.000004	0.000040	1.714112	1.878914	1.852100	1.000000
1593000	159.300000	0.100388	8.282049	-152.313020	-144.030972	0.000004	0.000040	1.712186	1.872751	1.846165	1.000000
1594000	159.400000	0.101501	8.373834	-153.963164	-145.589330	0.000004	0.000040	1.704988	1.877945	1.846898	1.000000
1596000	159.600000	0.099972	8.247702	-151.824454	-143.576752	0.000004	0.000040	1.704276	1.888618	1.853405	1.000000
1597000	159.700000	0.098506	8.126723	-152.648224	-144.521501	0.000004	0.000040	1.707025	1.890858	1.855541	1.000000
1598000	159.800000	0.096602	7.969675	-151.121161	-143.151485	0.000004	0.000040	1.709815	1.884955	1.853109	1.000000
1603000	160.300000	0.099305	8.192670	-152.119314	-143.926644	0.000004	0.000040	1.693904	1.887716	1.849669	1.000000
1606000	160.600000	0.097470	8.041258	-150.994241	-142.952983	0.000004	0.000040	1.709833	1.880614	1.854376	1.000000
1608000	160.800000	0.102845	8.484735	-152.208071	-143.723336	0.000004	0.000040	1.707251	1.866541	1.845808	1.000000
1610000	161.000000	0.100859	8.320895	-151.579317	-143.258422	0.000004	0.000040	1.695522	1.859350	1.835327	1.000000
1611000	161.100000	0.100324	8.276694	-152.159108	-143.882414	0.000004	0.000040	1.687758	1.860363	1.832562	1.000000
1612000	161.200000	0.098847	8.154873	-150.950760	-142.795887	0.000004	0.000040	1.683340	1.863672	1.831867	1.000000
1615000	161.500000	0.103123	8.507683	-151.966369	-143.458686	0.000004	0.000040	1.709277	1.874228	1.847660	1.000000
1616000	161.600000	0.101409	8.366249	-154.389882	-146.023633	0.000004	0.000040	1.708182	1.871103	1.846205	1.000000
1618000	161.800000	0.103324	8.524202	-153.172181	-144.647979	0.000004	0.000040	1.700453	1.856701	1.833807	1.000000
1621000	162.100000	0.099277	8.190364	-150.439794	-142.249431	0.000004	0.000040	1.715841	1.875826	1.848874	1.000000
1622000	162.200000	0.095303	7.862483	-148.952027	-141.089544	0.000004	0.000040	1.720566	1.878213	1.852592	1.000000
1623000	162.300000	0.103805	8.563914	-148.317628	-139.753714	0.000004	0.000040	1.713916	1.883367	1.854639	1.000000
1628000	162.800000	0.101325	8.359349	-148.610133	-140.250784	0.000004	0.000040	1.702458	1.861260	1.837921	1.000000
1629000	162.900000	0.102025	8.417026	-151.910709	-143.493683	0.000004	0.000040	1.693974	1.859439	1.834869	1.000000
1630000	163.000000	0.101999	8.414902	-153.923559	-145.508657	0.000004	0.000040	1.686311	1.858134	1.831965	1.000000
1632000	163.200000	0.100405	8.283431	-152.679226	-144.395796	0.000004	0.000040	1.686311	1.845191	1.824820	1.000000
1633000	163.300000	0.100812	8.316983	-152.110600	-143.793618	0.000004	0.000040	1.690137	1.845468	1.827204	1.000000
1634000	163.400000	0.103300	8.522241	-153.829727	-145.307487	0.000004	0.000040	1.694600	1.853089	1.834307	1.000000
1636000	163.600000	0.099733	8.227984	-151.948018	-143.720034	0.000004	0.000040	1.703364	1.859468	1.841614	1.000000
1638000	163.800000	0.097284	8.025948	-151.309302	-143.283354	0.000004	0.000040	1.723381	1.861011	1.848895	1.000000
1640000	164.000000	0.100088	8.257228	-151.719271	-143.462043	0.000004	0.000040	1.723691	1.874428	1.855414	1.000000
1642000	164.200000	0.099407	8.201039	-152.777663	-144.576624	0.000004	0.000040	1.709182	1.889746	1.859368	1.000000
1645000	164.500000	0.101405	8.365895	-151.626826	-143.260931	0.000004	0.000040	1.723384	1.888502	1.862827	1.000000
1648000	164.800000	0.099652	8.221326	-153.488455	-145.267129	0.000004	0.000040	1.719027	1.858102	1.842482	1.000000
1649000	164.900000	0.099441	8.203875	-152.402287	-144.198412	0.000004	0.000040	1.718317	1.854107	1.839746	1.000000
1652000	165.200000	0.096850	7.990126	-150.868483	-142.878357	0.000004	0.000040	1.738117	1.871751	1.858317	1.000000
1653000	165.300000	0.096313	7.945841	-149.223477	-141.277636	0.000004	0.000040	1.743870	1.884322	1.869232	1.000000
1657000	165.700000	0.100393	8.282455	-151.987811	-143.705356	0.000004	0.000040	1.713119	1.878203	1.852237	1.000000
1658000	165.800000	0.100956	8.328868	-151.289043	-142.960175	0.000004	0.000040	1.703079	1.874019	1.846863	1.000000
1659000	165.900000	0.100676	8.305773	-153.132089	-144.826316	0.000004	0.000040	1.699467	1.873998	1.846018	1.000000
1661000	166.100000	0.098939	8.162446	-153.914516	-145.752070	0.000004	0.000040	1.701245	1.872452	1.846751	1.000000
1663000	166.300000	0.100922	8.326070	-153.160842	-144.834772	0.000004	0.000040	1.704743	1.861507	1.843347	1.000000
1664000	166.400000	0.097573	8.049779	-152.907356	-144.857577	0.000004	0.000040	1.707581	1.854545	1.840550	1.000000
1665000	166.500000	0.101404	8.365849	-153.001571	-144.635722	0.000004	0.000040	1.712171	1.846555	1.836933	1.000000
1666000	166.600000	0.098188	8.100529	-151.252708	-143.152179	0.000004	0.000040	1.711933	1.843914	1.834877	1.000000
1667000	166.700000	0.100827	8.318210	-151.425028	-143.106818	0.000004	0.000040	1.702897	1.851921	1.835754	1.000000
1668000	166.800000	0.098136	8.096242	-151.117784	-143.021541	0.000004	0.000040	1.694047	1.862813	1.838044	1.000000
1672000	167.200000	0.102907	8.489835	-147.805307	-139.315472	0.000004	0.000040	1.698410	1.866339	1.837504	1.000000
1674000	167.400000	0.101834	8.401273	-151.526335	-143.125063	0.000004	0.000040	1.712233	1.870570	1.844529	1.000000
1675000	167.500000	0.098580	8.132842	-152.161945	-144.029103	0.000004	0.000040	1.717123	1.873636	1.848337	1.000000
1676000	167.600000	0.103081	8.504213	-152.225595	-143.721382	0.000004	0.000040	1.720737	1.876258	1.851434	1.000000
1678000	167.800000	0.098751	8.146977	-151.631431	-143.484454	0.000004	0.000040	1.719553	1.883684	1.855198	1.000000
1679000	167.900000	0.103254	8.518480	-152.903511	-144.385031	0.000004	0.000040	1.715435	1.884858	1.855031	1.000000
1682000	168.200000	0.098757	8.147414	-151.933054	-143.785640	0.000004	0.000040	1.704534	1.883290	1.853277	1.000000
1683000	168.300000	0.098535	8.129119	-151.946738	-143.817619	0.000004	0.000040	1.697911	1.885819	1.851706	1.000000
1686000	168.600000	0.101197	8.348713	-149.283977	-140.935265	0.000004	0.000040	1.708468	1.898050	1.859901	1.000000
1687000	168.700000	0.100089	8.257308	-149.200958	-140.943650	0.000004	0.000040	1.720427	1.895437	1.862530	1.000000
1688000	168.800000	0.100977	8.330589	-151.004717	-142.674128	0.000004	0.000040	1.719124	1.893016	1.860340	1.000000
1689000	168.900000	0.102022	8.416819	-151.154188	-142.737369	0.000004	0.000040	1.711057	1.889538	1.855361	1.000000
1692000	169.200000	0.099742	8.228688	-151.586295	-143.357607	0.000004	0.000040	1.724697	1.884307	1.858978	1.000000
1693000	169.300000	0.100600	8.299465	-149.918207	-141.618743	0.000004	0.000040	1.718636	1.893317	1.862190	1.000000
1696000	169.600000	0.102827	8.483240	-154.145259	-145.662019	0.000004	0.000040	1.685896	1.884296	1.842523	1.000000
1697000	169.700000	0.102212	8.432486	-154.664958	-146.232471	0.000004	0.000040	1.674680	1.880698	1.835467	1.000000
1700000	170.000000	0.100724	8.309706	-153.634032	-145.324326	0.000004	0.000040	1.674178	1.909028	1.853492	1.000000
1702000	170.200000	0.099304	8.192584	-152.607901	-144.415317	0.000004	0.000040	1.680167	1.912802	1.860396	1.000000
1707000	170.700000	0.101321	8.358970	-150.172145	-141.813175	0.000004	0.000040	1.680998	1.900643	1.852583	1.000000
1710000	171.000000	0.106067	8.750568	-152.487836	-143.737269	0.000004	0.000040	1.670666	1.913483	1.856035	1.000000
1713000	171.300000	0.103777	8.561616	-152.361192	-143.799576	0.000004	0.000040	1.648421	1.881022	1.827439	1.000000
1714000	171.400000	0.104782	8.644555	-154.663625	-146.019071	0.000004	0.000040	1.653320	1.884188	1.830098	1.000000
1715000	171.500000	0.096496	7.960945	-154.456049	-146.495104	0.000004	0.000040	1.662959	1.892686	1.839241	1.000000
1716000	171.600000	0.100991	8.331742	-153.958000	-145.626258	0.000004	0.000040	1.674182	1.899164	1.848274	1.000000
1722000	172.200000	0.097731	8.062802	-152.198993	-144.136191	0.000004	0.000040	1.683450	1.891958	1.849386	1.000000
1723000	172.300000	0.097830	8.070958	-153.021231	-144.950273	0.000004	0.000040	1.681381	1.893792	1.849026	1.000000
1725000	172.500000	0.099202	8.184205	-151.959980	-143.775775	0.000004	0.000040	1.668662	1.897533	1.846702	1.000000
1727000	172.700000	0.102804	8.481307	-152.518056	-144.036749	0.000004	0.000040	1.665565	1.897153	1.845573	1.000000
1728000	172.800000	0.094776	7.818999	-150.820257	-143.001258	0.000004	0.000040	1.667214	1.896340	1.845355	1.000000
1730000	173.000000	0.102904	8.489567	-151.976402	-143.486836	0.000004	0.000040	1.675763	1.892634	1.844627	1.000000
1737000	173.700000	0.099304	8.192582	-151.837071	-143.644489	0.000004	0.000040	1.693076	1.878163	1.843033	1.000000
1738000	173.800000	0.099065	8.172863	-151.595478	-143.422615	0.000004	0.000040	1.707379	1.876715	1.845970	1.000000
1739000	173.900000	0.095328	7.864535	-148.999791	-141.135257	0.000004	0.000040	1.711450	1.884079	1.851977	1.000000
1740000	174.000000	0.103129	8.508176	-150.296298	-141.788122	0.000004	0.000040	1.709204	1.897939	1.860074	1.000000
1741000	174.100000	0.102598	8.464376	-151.554612	-143.090236	0.000004	0.000040	1.703685	1.904113	1.861278	1.000000
1744000	174.400000	0.099656	8.221630	-151.139984	-142.918354	0.000004	0.000040	1.677514	1.872333	1.829609	1.000000
1746000	174.600000	0.102109	8.423977	-153.083458	-144.659481	0.000004	0.000040	1.677021	1.884240	1.839419	1.000000
1754000	175.400000	0.095363	7.867474	-152.033976	-144.166502	0.000004	0.000040	1.694480	1.891479	1.850213	1.000000
1755000	175.500000	0.101405	8.365887	-151.371133	-143.005245	0.000004	0.000040	1.684829	1.892484	1.848501	1.000000
1757000	175.700000	0.098793	8.150388	-150.909521	-142.759133	0.000004	0.000040	1.665100	1.906924	1.851684	1.000000
1758000	175.800000	0.101007	8.333103	-150.918113	-142.585011	0.000004	0.000040	1.666305	1.916192	1.857702	1.000000
1761000	176.100000	0.100280	8.273110	-152.599524	-144.326414	0.000004	0.000040	1.673378	1.895352	1.847767	1.000000
1762000	176.200000	0.100386	8.281860	-152.916764	-144.634905	0.000004	0.000040	1.660713	1.892191	1.840823	1.000000
1764000	176.400000	0.100718	8.309199	-152.336470	-144.027272	0.000004	0.000040	1.687841	1.889144	1.848216	1.000000
1765000	176.500000	0.099424	8.202492	-152.465839	-144.263347	0.000004	0.000040	1.705021	1.897296	1.859791	1.000000
1768000	176.800000	0.099097	8.175519	-149.887383	-141.711864	0.000004	0.000040	1.688105	1.897880	1.854325	1.000000
1769000	176.900000	0.099398	8.200325	-149.817610	-141.617286	0.000004	0.000040	1.686872	1.884575	1.846106	1.000000
1770000	177.000000	0.101606	8.382513	-152.583501	-144.200988	0.000004	0.000040	1.692934	1.880887	1.846520	1.000000
1771000	177.100000	0.099154	8.180211	-152.251642	-144.071431	0.000004	0.000040	1.697098	1.884573	1.851094	1.000000
1773000	177.300000	0.098833	8.153734	-151.198107	-143.044374	0.000004	0.000040	1.687251	1.886835	1.850539	1.000000
1774000	177.400000	0.099226	8.186181	-151.575906	-143.389724	0.000004	0.000040	1.681566	1.878354	1.842714	1.000000
1775000	177.500000	0.098003	8.085244	-150.565418	-142.480175	0.000004	0.000040	1.682855	1.871074	1.837330	1.000000
1776000	177.600000	0.104928	8.656574	-153.824287	-145.167713	0.000004	0.000040	1.689687	1.872576	1.839336	1.000000
1777000	177.700000	0.099449	8.204545	-154.586759	-146.382214	0.000004	0.000040	1.690635	1.876530	1.840883	1.000000
1778000	177.800000	0.101447	8.369393	-154.808159	-146.438765	0.000004	0.000040	1.678184	1.879945	1.837186	1.000000
1780000	178.000000	0.098583	8.133087	-152.037735	-143.904648	0.000004	0.000040	1.665667	1.877644	1.830016	1.000000
1781000	178.100000	0.100937	8.327340	-151.840333	-143.512993	0.000004	0.000040	1.676905	1.880599	1.836079	1.000000
1783000	178.300000	0.097324	8.029197	-153.354065	-145.324868	0.000004	0.000040	1.691987	1.879288	1.843299	1.000000
1789000	178.900000	0.101385	8.364263	-152.624158	-144.259895	0.000004	0.000040	1.677098	1.900091	1.851816	1.000000
1790000	179.000000	0.097902	8.076929	-152.009947	-143.933018	0.000004	0.000040	1.683689	1.903880	1.857115	1.000000
1795000	179.500000	0.102273	8.437517	-154.378077	-145.940560	0.000004	0.000040	1.681879	1.899717	1.852263	1.000000
1796000	179.600000	0.098768	8.148333	-154.997569	-146.849236	0.000004	0.000040	1.678445	1.900698	1.851516	1.000000
1798000	179.800000	0.099452	8.204767	-151.193156	-142.988389	0.000004	0.000040	1.676776	1.907406	1.853550	1.000000
1799000	179.900000	0.099415	8.201760	-150.971214	-142.769454	0.000004	0.000040	1.683140	1.909913	1.858060	1.000000
1803000	180.300000	0.100271	8.272342	-151.211947	-142.939605	0.000004	0.000040	1.692310	1.905094	1.861390	1.000000
1804000	180.400000	0.101862	8.403595	-152.763579	-144.359983	0.000004	0.000040	1.688285	1.907540	1.862431	1.000000
1805000	180.500000	0.099587	8.215949	-151.868325	-143.652376	0.000004	0.000040	1.686246	1.904437	1.859894	1.000000
1806000	180.600000	0.099296	8.191911	-151.522676	-143.330765	0.000004	0.000040	1.691671	1.898107	1.857271	1.000000
1807000	180.700000	0.100126	8.260382	-150.975700	-142.715317	0.000004	0.000040	1.698936	1.895190	1.857600	1.000000
1809000	180.900000	0.100390	8.282174	-151.967050	-143.684876	0.000004	0.000040	1.707571	1.901085	1.865982	1.000000
1813000	181.300000	0.098788	8.150028	-153.216687	-145.066660	0.000004	0.000040	1.692033	1.873778	1.842199	1.000000
1815000	181.500000	0.098229	8.103879	-151.993993	-143.890114	0.000004	0.000040	1.687435	1.852021	1.825692	1.000000
1817000	181.700000	0.101433	8.368189	-153.191470	-144.823281	0.000004	0.000040	1.701505	1.861944	1.837635	1.000000
1818000	181.800000	0.095368	7.867899	-150.966077	-143.098178	0.000004	0.000040	1.705258	1.869434	1.843458	1.000000
1819000	181.900000	0.101201	8.349088	-150.882527	-142.533438	0.000004	0.000040	1.711252	1.874373	1.848362	1.000000
1823000	182.300000	0.103475	8.536714	-152.825752	-144.289038	0.000004	0.000040	1.698396	1.891960	1.852208	1.000000
1824000	182.400000	0.099942	8.245248	-154.385888	-146.140640	0.000004	0.000040	1.701799	1.898745	1.856480	1.000000
1825000	182.500000	0.100485	8.289980	-153.220816	-144.930835	0.000004	0.000040	1.708305	1.897917	1.858075	1.000000
1826000	182.600000	0.096996	8.002188	-152.817346	-144.815158	0.000004	0.000040	1.716876	1.892723	1.857940	1.000000
1829000	182.900000	0.098289	8.108829	-152.437137	-144.328308	0.000004	0.000040	1.715973	1.903883	1.865802	1.000000
1830000	183.000000	0.095535	7.881637	-150.796027	-142.914390	0.000004	0.000040	1.710632	1.903994	1.864700	1.000000
1831000	183.100000	0.106191	8.760757	-152.072142	-143.311384	0.000004	0.000040	1.708708	1.904053	1.863520	1.000000
1832000	183.200000	0.096931	7.996802	-150.672010	-142.675208	0.000004	0.000040	1.711769	1.899425	1.860863	1.000000
1833000	183.300000	0.100893	8.323642	-151.363227	-143.039585	0.000004	0.000040	1.714639	1.892605	1.857462	1.000000
1834000	183.400000	0.100882	8.322744	-150.706965	-142.384222	0.000004	0.000040	1.712495	1.888283	1.855099	1.000000
1836000	183.600000	0.100168	8.263885	-154.253006	-145.989121	0.000004	0.000040	1.702545	1.880565	1.848836	1.000000
1837000	183.700000	0.100336	8.277728	-154.762810	-146.485082	0.000004	0.000040	1.697676	1.873116	1.843274	1.000000
1838000	183.800000	0.094026	7.757149	-152.671481	-144.914332	0.000004	0.000040	1.695953	1.868122	1.839473	1.000000
1839000	183.900000	0.102707	8.473297	-154.297096	-145.823798	0.000004	0.000040	1.703759	1.867266	1.842146	1.000000
1840000	184.000000	0.096985	8.001256	-151.291037	-143.289781	0.000004	0.000040	1.710388	1.868947	1.845393	1.000000
1841000	184.100000	0.102484	8.454961	-152.837686	-144.382725	0.000004	0.000040	1.707812	1.874415	1.846894	1.000000
1843000	184.300000	0.101869	8.404214	-151.907601	-143.503387	0.000004	0.000040	1.683002	1.880243	1.842994	1.000000
1844000	184.400000	0.099285	8.191021	-151.769047	-143.578026	0.000004	0.000040	1.679707	1.876820	1.840230	1.000000
1846000	184.600000	0.099423	8.202381	-153.002157	-144.799776	0.000004	0.000040	1.679872	1.864048	1.832001	1.000000
1849000	184.900000	0.100537	8.294276	-151.982354	-143.688078	0.000004	0.000040	1.671108	1.859037	1.826297	1.000000
1851000	185.100000	0.099922	8.243527	-153.277565	-145.034039	0.000004	0.000040	1.684595	1.862063	1.834675	1.000000
1852000	185.200000	0.097593	8.051421	-151.360532	-143.309112	0.000004	0.000040	1.685787	1.860423	1.833859	1.000000
1854000	185.400000	0.097063	8.007713	-152.685455	-144.677742	0.000004	0.000040	1.688135	1.853169	1.829442	1.000000
1855000	185.500000	0.100164	8.263528	-152.309278	-144.045749	0.000004	0.000040	1.683986	1.851603	1.827097	1.000000
1856000	185.600000	0.098736	8.145682	-150.999324	-142.853642	0.000004	0.000040	1.679246	1.854857	1.828114	1.000000
1857000	185.700000	0.099044	8.171161	-150.257709	-142.086548	0.000004	0.000040	1.680550	1.862255	1.833825	1.000000
1858000	185.800000	0.102177	8.429593	-151.575686	-143.146093	0.000004	0.000040	1.688895	1.869262	1.840661	1.000000
1859000	185.900000	0.099946	8.245539	-152.320254	-144.074715	0.000004	0.000040	1.693075	1.870613	1.842321	1.000000
1861000	186.100000	0.100941	8.327655	-152.285026	-143.957372	0.000004	0.000040	1.697282	1.862095	1.837680	1.000000
1866000	186.600000	0.101714	8.391395	-152.538223	-144.146828	0.000004	0.000040	1.686006	1.873576	1.840130	1.000000
1867000	186.700000	0.098052	8.089296	-150.804342	-142.715045	0.000004	0.000040	1.702673	1.873241	1.846663	1.000000
1870000	187.000000	0.097684	8.058968	-150.101901	-142.042933	0.000004	0.000040	1.699729	1.886217	1.854163	1.000000
1871000	187.100000	0.104293	8.604204	-151.040684	-142.436480	0.000004	0.000040	1.692687	1.880031	1.846664	1.000000
1872000	187.200000	0.099667	8.222518	-151.825665	-143.603147	0.000004	0.000040	1.689557	1.875496	1.841297	1.000000
1873000	187.300000	0.098767	8.148266	-151.828593	-143.680327	0.000004	0.000040	1.686371	1.878756	1.840957	1.000000
1877000	187.700000	0.101744	8.393877	-151.087117	-142.693240	0.000004	0.000040	1.686736	1.913640	1.860417	1.000000
1878000	187.800000	0.096231	7.939041	-151.379155	-143.440114	0.000004	0.000040	1.679929	1.906060	1.853305	1.000000
1881000	188.100000	0.098569	8.131967	-152.318599	-144.186631	0.000004	0.000040	1.666792	1.897336	1.845030	1.000000
1882000	188.200000	0.100026	8.252138	-152.008886	-143.756748	0.000004	0.000040	1.666127	1.895785	1.843799	1.000000
1883000	188.300000	0.098266	8.106960	-151.063451	-142.956491	0.000004	0.000040	1.677061	1.889184	1.842555	1.000000
1886000	188.600000	0.097443	8.039012	-150.633299	-142.594287	0.000004	0.000040	1.694789	1.883072	1.842340	1.000000
1888000	188.800000	0.102386	8.446851	-150.355108	-141.908257	0.000004	0.000040	1.684982	1.879947	1.837705	1.000000
1889000	188.900000	0.101806	8.398994	-151.158427	-142.759433	0.000004	0.000040	1.677574	1.879855	1.836389	1.000000
1891000	189.100000	0.100393	8.282425	-151.428212	-143.145786	0.000004	0.000040	1.666267	1.879453	1.831657	1.000000
1892000	189.200000	0.099067	8.173065	-152.030108	-143.857042	0.000004	0.000040	1.659352	1.885650	1.832852	1.000000
1893000	189.300000	0.100204	8.266843	-151.239396	-142.972554	0.000004	0.000040	1.658654	1.895176	1.839113	1.000000
1895000	189.500000	0.099078	8.173925	-151.827922	-143.653997	0.000004	0.000040	1.678121	1.916224	1.859914	1.000000
1898000	189.800000	0.101134	8.343561	-154.162943	-145.819382	0.000004	0.000040	1.658590	1.887478	1.835152	1.000000
1899000	189.900000	0.095790	7.902714	-154.080146	-146.177432	0.000004	0.000040	1.653104	1.877195	1.826462	1.000000
1903000	190.300000	0.098849	8.155009	-151.819984	-143.664975	0.000004	0.000040	1.665310	1.921906	1.860733	1.000000
1906000	190.600000	0.103208	8.514652	-151.012006	-142.497354	0.000004	0.000040	1.688035	1.888597	1.847539	1.000000
1907000	190.700000	0.102130	8.425686	-152.936260	-144.510573	0.000004	0.000040	1.685809	1.884832	1.844235	1.000000
1908000	190.800000	0.102607	8.465083	-153.781621	-145.316538	0.000004	0.000040	1.687199	1.886444	1.846404	1.000000
1910000	191.000000	0.096969	7.999935	-151.602595	-143.602660	0.000004	0.000040	1.704693	1.891562	1.860365	1.000000
1911000	191.100000	0.099385	8.199264	-151.215945	-143.016681	0.000004	0.000040	1.712327	1.892224	1.864857	1.000000
